GEOID,Submarket
13121010126,Sandy Springs/Dunwoody
13121006701,Lakewood
13121009302,Haynes Manor/Peachtree Hills
13121009201,Lindbergh
13121009803,Buckhead
13121009605,Buckhead Village
13121010223,North Buckhead
13121009607,Buckhead Village
13121008204,Harwell Heights
13121008103,Harwell Heights
13121008104,Harwell Heights
13121000201,Midtown
13121001501,Inman Park/Virgina Highlands
13121001302,Midtown South
13121009503,Haynes Manor/Peachtree Hills
13121009407,Lenox
13121009606,Buckhead Village
13121011308,College Park/Hartsfield-Jackson International
13121011801,Midtown West/Centennial Place
13121010127,Sandy Springs/Dunwoody
13121010133,Sandy Springs/Dunwoody
13121010130,Sandy Springs/Dunwoody
13121010221,Sandy Springs/Dunwoody
13121010129,North Buckhead
13121010128,North Buckhead
13121010136,North Buckhead
13121010137,North Buckhead
13121010004,Buckhead
13121010005,Buckhead
13121010007,Buckhead
13121001901,Midtown West/Centennial Place
13121001701,Martin Luther King Historic District
13121011301,East Point/Hapeville
13089020400,Inman Park/Virgina Highlands
13089020500,Chandler-McAfee/West Belvedere Park
13089020600,Chandler-McAfee/West Belvedere Park
13089020801,Chandler-McAfee/West Belvedere Park
13121001002,Midtown West/Centennial Place
13121000700,Midtown West/Centennial Place
13089023802,Lakewood
13089020100,Inman Park/Virgina Highlands
13089022302,North Druid Hills
13089022007,North Decatur/Clarkston/Scottdale
13089020200,Inman Park/Virgina Highlands
13089020300,Inman Park/Virgina Highlands
13121006802,Lakewood
13121006900,Lakewood
13121007001,Lakewood
13121007400,Lakewood
13089021813,East Chamblee
13121007602,Cascade Springs
13121002100,Midtown West/Centennial Place
13121002300,Midtown West/Centennial Place
13121007805,Harwell Heights
13121007806,Harwell Heights
13121002400,Midtown West/Centennial Place
13121002600,Midtown West/Centennial Place
13121003000,Martin Luther King Historic District
13121003100,Chandler-McAfee/West Belvedere Park
13121003200,Chandler-McAfee/West Belvedere Park
13121003500,West End/Fairlie Poplar/Underground
13121003800,West End/Fairlie Poplar/Underground
13121007807,Harwell Heights
13121007808,Harwell Heights
13121007900,Cascade Springs
13121008000,Cascade Springs
13121004000,West End/Fairlie Poplar/Underground
13121004100,West End/Fairlie Poplar/Underground
13121004400,West End/Fairlie Poplar/Underground
13121004800,West End/Fairlie Poplar/Underground
13121003900,West End/Fairlie Poplar/Underground
13121004900,Grant Park/East Atlanta/Panthersville
13121005000,Grant Park/East Atlanta/Panthersville
13121005200,Grant Park/East Atlanta/Panthersville
13121005300,Grant Park/East Atlanta/Panthersville
13121008202,Harwell Heights
13121008301,Bankhead
13121008302,Bankhead
13121008400,Bankhead
13121008500,Bankhead
13121008601,Bankhead
13121005501,Grant Park/East Atlanta/Panthersville
13121005700,West End/Fairlie Poplar/Underground
13121005800,West End/Fairlie Poplar/Underground
13121006100,West End/Fairlie Poplar/Underground
13121006300,West End/Fairlie Poplar/Underground
13121006400,Lakewood
13121006500,West End/Fairlie Poplar/Underground
13121008602,Bankhead
13121007500,Lakewood
13063040307,Forest Park
13121006000,Cascade Springs
13089980000,Chandler-McAfee/West Belvedere Park
