GEOID,Submarket
13121011618,Roswell - Alpharetta
13121011612,Duluth
13117130105,Cumming
13135050308,Norcross
13285960800,LaGrange
13135050306,Norcross
13285960901,LaGrange
13285960600,LaGrange
13285961100,LaGrange
13285960700,LaGrange
13121011505,Roswell - Alpharetta
13121011422,Roswell - Alpharetta
13121011424,Duluth
13089021913,Stone Mountain
13089023214,Lithonia - Decatur
13089023313,Stone Mountain
13159010501,Monticello
13159010503,Monticello
13297110503,Monroe
13297110504,Snellville
13089023209,Stone Mountain
13089023211,Stone Mountain
13135050105,Buford
13135050205,Duluth
13135050415,Snellville
13057091105,Canton - Woodstock
13057091012,Canton - Woodstock
13089023422,Lithonia - Decatur
13089023427,Lithonia - Decatur
13121011439,Roswell - Alpharetta
13121011429,Roswell - Alpharetta
13121011441,Roswell - Alpharetta
13121011444,Duluth
13121011644,Roswell - Alpharetta
13121011652,Roswell - Alpharetta
13121011656,Roswell - Alpharetta
13121011509,Roswell - Alpharetta
13121011634,Roswell - Alpharetta
13121011651,Roswell - Alpharetta
13089023212,Stone Mountain
13097080509,Douglasville
13089021911,Stone Mountain
13097080303,Douglasville
13097080304,Douglasville
13097080508,Douglasville
13089021211,Sandy Springs
13089021808,Stone Mountain
13089023413,Lithonia - Decatur
13089021910,Stone Mountain
13089023213,Lithonia - Decatur
13135050315,Norcross
13089021812,Stone Mountain
13089023311,Stone Mountain
13089021908,Stone Mountain
13089023426,Lithonia - Decatur
13135050416,Snellville
13223120601,Dallas - Hiram
13223120104,Dallas - Hiram
13135050425,Snellville
13135050430,Snellville
13135050520,Lawrenceville
13135050521,Lawrenceville
13135050522,Lawrenceville
13135050715,Snellville
13015960203,Cartersville
13015961002,Cartersville
13015960302,Cartersville
13015960301,Cartersville
13015960103,Cartersville
13015960105,Cartersville
13015960202,Cartersville
13015960201,Cartersville
13015960804,Cartersville
13015960104,Cartersville
13015960406,Cartersville
13015961001,Cartersville
13015960805,Cartersville
13015960405,Cartersville
13015960407,Cartersville
13015960701,Cartersville
13015960404,Cartersville
13015960502,Cartersville
13015960501,Cartersville
13015960403,Cartersville
13015960602,Cartersville
13015960601,Cartersville
13015960702,Cartersville
13067031506,Dallas - Hiram
13067030220,Kennesaw
13077170403,Newnan
13077170603,Newnan
13077170501,Newnan
13077170503,Newnan
13077170802,Newnan
13077170304,Newnan
13067030602,Kennesaw
13231010400,Thomaston - Barnesville
13231010300,Thomaston - Barnesville
13231010200,Thomaston - Barnesville
13135050719,Snellville
13135050427,Snellville
13077170502,Newnan
13013180205,Winder
13097080201,Lithia Springs
13135050219,Duluth
13135050526,Norcross
13045910103,Villa Rica
13285960202,LaGrange
13285960201,LaGrange
13097080403,Douglasville
13117130503,Cumming
13117130301,Cumming
13117130604,Cumming
13117130409,Cumming
13117130508,Cumming
13117130602,Cumming
13117130607,Cumming
13117130611,Cumming
13117130610,Cumming
13117130603,Cumming
13067030278,Kennesaw
13067030511,Marietta
13067030509,Marietta
13067031411,Austell
13067030906,Kennesaw
13067030248,Kennesaw
13067030369,Roswell - Alpharetta
13117130506,Cumming
13117130104,Cumming
13117130101,Cumming
13117130509,Cumming
13117130204,Cumming
13117130410,Cumming
13117130601,Cumming
13117130302,Cumming
13117130608,Cumming
13117130201,Cumming
13117130103,Cumming
13117130102,Cumming
13117130202,Cumming
13117130203,Cumming
13117130406,Cumming
13117130306,Cumming
13117130304,Cumming
13117130307,Cumming
13135050542,Duluth
13117130303,Cumming
13117130505,Cumming
13117130504,Cumming
13117130305,Cumming
13117130507,Cumming
13117130605,Cumming
13117130609,Cumming
13117130606,Cumming
13117130205,Cumming
13199970600,Meriwether County
13223120110,Dallas - Hiram
13223120107,Dallas - Hiram
13233010202,Polk County
13233010201,Polk County
13223120304,Dallas - Hiram
13223120208,Dallas - Hiram
13223120207,Dallas - Hiram
13223120305,Dallas - Hiram
13223120111,Dallas - Hiram
13223120401,Dallas - Hiram
13223120402,Dallas - Hiram
13223120403,Dallas - Hiram
13223120504,Dallas - Hiram
13223120506,Dallas - Hiram
13223120206,Dallas - Hiram
13223120106,Dallas - Hiram
13223120505,Dallas - Hiram
13223120606,Dallas - Hiram
13223120105,Dallas - Hiram
13223120109,Dallas - Hiram
13223120205,Dallas - Hiram
13223120307,Dallas - Hiram
13223120607,Dallas - Hiram
13223120306,Dallas - Hiram
13223120507,Dallas - Hiram
13223120108,Dallas - Hiram
13297110301,Monroe
13067030259,Kennesaw
13067030242,Kennesaw
13067030258,Kennesaw
13067030249,Kennesaw
13297110302,Monroe
13297110801,Monroe
13297110802,Monroe
13297110702,Monroe
13297110509,Monroe
13297110101,Monroe
13297110102,Monroe
13297110510,Monroe
13297110701,Monroe
13121010117,Sandy Springs
13067030340,Roswell - Alpharetta
13067030343,Roswell - Alpharetta
13121010120,Sandy Springs
13121011419,Roswell - Alpharetta
13151070109,Stockbridge
13151070114,Stockbridge
13151070310,McDonough
13151070113,Stockbridge
13135050549,Lawrenceville
13067030367,Roswell - Alpharetta
13067031317,Smyma
13067030909,Smyma
13067031516,Dallas - Hiram
13067030245,Kennesaw
13067031006,Marietta
13067030241,Kennesaw
13067030251,Kennesaw
13067030270,Dallas - Hiram
13067030508,Marietta
13067030912,Marietta
13067031315,Smyma
13067030357,Roswell - Alpharetta
13067030910,Marietta
13067031007,Marietta
13067031510,Dallas - Hiram
13067030268,Dallas - Hiram
13067030256,Kennesaw
13067031417,Austell
13067031513,Dallas - Hiram
13067031511,Dallas - Hiram
13067031512,Dallas - Hiram
13067030264,Kennesaw
13067030265,Kennesaw
13067030250,Kennesaw
13067030269,Dallas - Hiram
13067030263,Dallas - Hiram
13067030911,Marietta
13067030247,Kennesaw
13067031514,Dallas - Hiram
13067031515,Dallas - Hiram
13067030109,Kennesaw
13067030110,Kennesaw
13067030267,Kennesaw
13067031413,Austell
13067031414,Austell
13067030255,Kennesaw
13067031415,Austell
13067030348,Kennesaw
13067031325,Smyma
13067030254,Kennesaw
13067030366,Roswell - Alpharetta
13067030370,Roswell - Alpharetta
13067030604,Kennesaw
13067031318,Austell
13067030365,Roswell - Alpharetta
13067031316,Smyma
13067030368,Roswell - Alpharetta
13067030362,Roswell - Alpharetta
13067030112,Kennesaw
13067030274,Kennesaw
13067030272,Kennesaw
13067030347,Kennesaw
13067030273,Kennesaw
13067030510,Marietta
13067030275,Kennesaw
13067031517,Dallas - Hiram
13067031120,Smyma
13067030346,Kennesaw
13067030363,Roswell - Alpharetta
13067030364,Roswell - Alpharetta
13067030359,Roswell - Alpharetta
13067030908,Smyma
13067031412,Austell
13067030266,Kennesaw
13067030349,Kennesaw
13067030360,Roswell - Alpharetta
13067030276,Dallas - Hiram
13067030253,Dallas - Hiram
13067030277,Dallas - Hiram
13067030252,Kennesaw
13067030358,Roswell - Alpharetta
13067031410,Austell
13067031323,Austell
13067031321,Austell
13067031320,Austell
13067031322,Austell
13067031314,Smyma
13067030361,Roswell - Alpharetta
13067030108,Kennesaw
13067030244,Kennesaw
13067030350,Roswell - Alpharetta
13067030262,Dallas - Hiram
13067031518,Dallas - Hiram
13067030271,Dallas - Hiram
13067031324,Smyma
13067031319,Austell
13067030113,Kennesaw
13067031119,Smyma
13097080405,Douglasville
13097080514,Douglasville
13097080408,Douglasville
13097080407,Villa Rica
13097080105,Lithia Springs
13097080106,Lithia Springs
13097080305,Douglasville
13097080104,Lithia Springs
13097080512,Douglasville
13097080607,Douglasville
13097080204,Lithia Springs
13097080107,Lithia Springs
13097080307,Douglasville
13097080306,Douglasville
13097080406,Douglasville
13097080608,Douglasville
13097080203,Lithia Springs
13097080513,Douglasville
13097080606,Douglasville
13097080605,Douglasville
13097080515,Douglasville
13063040416,Jonesboro
13063040525,Jonesboro
13135050528,Lawrenceville
13135050530,Lawrenceville
13135050529,Lawrenceville
13063040414,Jonesboro
13135050218,Duluth
13135050317,Norcross
13135050318,Norcross
13135050215,Duluth
13063040615,Jonesboro
13063040617,Stockbridge
13063040417,Jonesboro
13135050322,Norcross
13135050321,Norcross
13135050433,Norcross
13135050435,Norcross
13159010100,Monticello
13159010200,Monticello
13067030107,Kennesaw
13067031409,Austell
13135050539,Duluth
13135050536,Lawrenceville
13067030412,Marietta
13077170801,Newnan
13077170303,Newnan
13077170404,Newnan
13077170405,Newnan
13077170406,Newnan
13067030341,Roswell - Alpharetta
13067030342,Roswell - Alpharetta
13067030409,Marietta
13067030410,Marietta
13067030408,Marietta
13067030407,Marietta
13067030236,Kennesaw
13067030411,Marietta
13135050541,Duluth
13293010500,Thomaston - Barnesville
13293010600,Thomaston - Barnesville
13293010201,Thomaston - Barnesville
13293010300,Thomaston - Barnesville
13293010202,Thomaston - Barnesville
13293010100,Thomaston - Barnesville
13067031115,Smyma
13067031116,Smyma
13067031507,Dallas - Hiram
13067031117,Smyma
13015960901,Cartersville
13015960101,Cartersville
13067031118,Smyma
13067030233,Dallas - Hiram
13231010101,Thomaston - Barnesville
13231010102,Thomaston - Barnesville
13067030235,Dallas - Hiram
13135050725,Snellville
13135050729,Snellville
13135050722,Snellville
13217100902,Covington
13217100903,Covington
13121011628,Duluth
13121010214,Sandy Springs
13121011515,Roswell - Alpharetta
13121010519,Union City - Fairburn
13121010534,Union City - Fairburn
13121010523,Union City - Fairburn
13121010312,Sandtown
13121011508,Roswell - Alpharetta
13121011658,Duluth
13121010219,Sandy Springs
13121010313,Sandtown
13121010305,Sandtown
13121010308,Union City - Fairburn
13121010401,Union City - Fairburn
13121010314,Union City - Fairburn
13121010311,Union City - Fairburn
13121010536,Union City - Fairburn
13121010524,Union City - Fairburn
13121010518,Union City - Fairburn
13121010531,Union City - Fairburn
13121010538,Union City - Fairburn
13121011443,Duluth
13121011445,Roswell - Alpharetta
13121011635,Duluth
13121010125,Sandy Springs
13121011440,Roswell - Alpharetta
13121011514,Roswell - Alpharetta
13121011630,Duluth
13121011648,Duluth
13121010135,Sandy Springs
13121010213,Sandy Springs
13121010310,Union City - Fairburn
13121010218,Sandy Springs
13121011446,Roswell - Alpharetta
13121011513,Roswell - Alpharetta
13121011631,Duluth
13121011437,Roswell - Alpharetta
13121011632,Duluth
13121011627,Duluth
13121011642,Roswell - Alpharetta
13121011660,Roswell - Alpharetta
13121011433,Roswell - Alpharetta
