GEOID,Submarket
04013116719,Phoenix - Ahwatukee Foothills
04013116720,Phoenix - Ahwatukee Foothills
04013216809,Scottsdale - North
04013216810,Scottsdale - North
04013104207,Phoenix - Deer Valley
04013216819,Fountain Hills
04013216822,Scottsdale - North
04013319300,Tempe - North
04013319401,Tempe - South
04013319402,Tempe - North
04013420104,Mesa - East
04013420105,Mesa - East
04013218100,Scottsdale - South
04013115400,Phoenix - South
04013040502,Maricopa County - West
04013104202,Phoenix - North Mountain Village
04013107300,Phoenix - West Uptown
04013109703,Phoenix - Maryvale
04013420901,Mesa - West
04013071600,Surprise
04013216806,Scottsdale - North
04013109200,Phoenix - Maryvale
04013106900,Phoenix - Maryvale
04013104216,Glendale - North
04013319907,Tempe - South
04013112504,Phoenix - Maryvale
04013421601,Mesa - East
04013420902,Mesa - West
04013421101,Mesa - West
04013105701,Phoenix - The Village
04013104000,Phoenix - North Mountain Village
04013092306,Glendale - South
04013071802,Peoria
04013109604,Phoenix - Maryvale
04013523104,Chandler
04013116500,Phoenix - South
04013421602,Mesa - East
04013112401,Phoenix - Maryvale
04013093101,Glendale - South
04013109802,Phoenix - Maryvale
04013422215,Mesa - West
04013105103,Phoenix - East Camelback Village
04013422513,Mesa - East
04013104203,Phoenix - North Mountain Village
04013115700,Phoenix - South
04013420604,Mesa - East
04013216829,Scottsdale - North
04013217002,Scottsdale - South
04013113100,Phoenix - Downtown
04013107202,Phoenix - Maryvale
04013071801,Peoria
04013092709,Peoria
04013941300,Fountain Hills
04013112100,Phoenix - Maryvale
04013105602,Phoenix - The Village
04013104215,Glendale - North
04013082002,Phoenix - Maryvale
04013111401,Phoenix - Central East
04013115802,Phoenix - South
04013421501,Mesa - West
04013522901,Chandler
04013113201,Phoenix - Central City
04013050603,Maricopa County - West
04013112302,Phoenix - Maryvale
04013071510,Peoria
04013092710,Glendale - South
04013103608,Phoenix - Deer Valley
04013218200,Scottsdale - South
04013420206,Mesa - East
04013421502,Mesa - West
04013107101,Phoenix - Maryvale
04013071512,Peoria
04013104226,Phoenix - Deer Valley
04013318501,Tempe - North
04013114301,Phoenix - Central City
04013216821,Fountain Hills
04013216901,Scottsdale - South
04013320002,Tempe - South
04013421400,Mesa - West
04013422217,Mesa - West
04013422610,Mesa - East
04013941000,Phoenix - Ahwatukee Foothills
04013941200,Fountain Hills
04021001500,Casa Grande
04021001600,Casa Grande
04021000400,Pinal County - East
